path,classification,commit,reason,files_covered
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Azerbaijan_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Bahrain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Belgium_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Brazil_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Canada_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Great Britain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Hungary_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Italy_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Japan_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Las Vegas_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Mexico_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Miami_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Monaco_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Netherlands_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Qatar_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Saudi Arabia_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Singapore_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/Spain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2023/Lineup/United States_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Abu Dhabi_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Australia_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Austria_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Azerbaijan_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Bahrain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Belgium_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Brazil_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Canada_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/China_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Emilia Romagna_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Great Britain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Hungary_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Italy_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Japan_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Las Vegas_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Mexico_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Miami_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Monaco_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Netherlands_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Qatar_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Saudi Arabia_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Singapore_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/Spain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2024/Lineup/United States_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Abu Dhabi_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Australia_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Austria_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Azerbaijan_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Bahrain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Belgium_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Brazil_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Canada_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/China_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Emilia Romagna_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Great Britain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Hungary_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Italy_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Japan_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Las Vegas_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Mexico_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Miami_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Monaco_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Netherlands_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Qatar_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Saudi Arabia_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Singapore_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/Spain_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/Data/2025/Lineup/United States_Results.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/LICENSE,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/PROVENANCE.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/github_jm1261_fantasy_f1_league/README.md,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/PROVENANCE.json,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/abudhabi_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/abudhabi_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/austria_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/austria_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/azerbaijan_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/azerbaijan_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/bahrain_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/bahrain_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/belgium_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/belgium_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/brazil_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/brazil_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/britain_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/britain_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/constructor_value.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/dataset.zip,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/driver_value.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/france_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/france_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/hungary_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/hungary_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/imola_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/imola_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/italy_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/italy_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/mexico_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/mexico_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/monaco_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/monaco_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/netherands_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/netherlands_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/portugal_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/portugal_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/qatar_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/qatar_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/russia_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/russia_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/saudiarabia_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/saudiarabia_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/spain_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/spain_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/stryria_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/styria_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/turkey_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/turkey_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/usa_constructor_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/raw-data/kaggle_formula_1_fantasy_2021/usa_driver_performance.csv,canonical/reproducibility data,1,"Canonical/source data, calibration lineage or retained scientific evidence (including source licences)",1
scripts/api_probe/recovered_dataset_validation.json,canonical/reproducibility data,1,Retained sanitised source-discovery evidence supporting historical-data provenance,1
scripts/api_probe/results.csv,canonical/reproducibility data,1,Retained sanitised source-discovery evidence supporting historical-data provenance,1
scripts/api_probe/results.json,canonical/reproducibility data,1,Retained sanitised source-discovery evidence supporting historical-data provenance,1
scripts/api_probe/search_public_archives.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/api_probe/validate_recovered_datasets.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/api_probe/verified_source_results.csv,canonical/reproducibility data,1,Retained sanitised source-discovery evidence supporting historical-data provenance,1
scripts/api_probe/verified_source_results.json,canonical/reproducibility data,1,Retained sanitised source-discovery evidence supporting historical-data provenance,1
scripts/build_2026_sprint_final_candidate.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/build_historical_fantasy_scores.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/calibrate_asset_sprint_adjustments.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/compare_sprint_shadow_to_production.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/recalibrate_sprint_ev.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
scripts/update_sprint_model.py,source code,2,Staged maintenance orchestration and dedicated regression coverage,1
tests/test_2026_sprint_bonus_analysis.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_2026_sprint_final_candidate.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_2026_sprint_partial_pooling.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_active_weekend_safety.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_asset_identity.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_compare_sprint_shadow_to_production.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_current_market_prices.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_current_season_history_regression.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_domain_refresh_atomicity.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_event_rollover_live_sessions.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_exports.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_formula1_session_source.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_fresh_asset_price_change.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_historical_scores.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_inactive_current_team.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_data_caching.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_session_blend.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_session_ingestion.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_session_production_integration.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_session_results.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_session_scoring.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_live_session_shadow_ev.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_market_same_feed_refresh.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_mobile_responsive_ui.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_personalised_sprint_adjustments.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_price_change_ui.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_price_efficiency.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_race_selection.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_ev_components.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_ev_shadow.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_linear_regression.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_multiplier_analysis.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_production.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_recalibration_update.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_sprint_shadow.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_streamlit_market_refresh_path.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_streamlit_ui.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_ui_helpers.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_update_sprint_model.py,source code,2,Staged maintenance orchestration and dedicated regression coverage,1
tests/test_upload_budget_state.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
tests/test_weekend_state.py,source code,1,"Application, fitting/research, regression tests and required dependencies",1
.gitattributes,source code,3,Preserve retained artifact bytes across platforms and recognise CRLF CSV endings,1
docs/RELEASE_FILE_CLASSIFICATION.csv,documentation/screenshot,3,Complete pre-staging release inventory and deliberate inclusion decisions,1
**/__pycache__/,intentionally local/ignored,excluded,Preserved locally; not staged or published,100
.pytest_cache/,intentionally local/ignored,excluded,Preserved locally; not staged or published,6
.venv/,intentionally local/ignored,excluded,Preserved locally; not staged or published,11334
data/.DS_Store,intentionally local/ignored,excluded,Preserved locally; not staged or published,1
